,Marque,Model,Marque_Model,Prix,Mise_en_circulation,Puissance_fiscale,Kilometrage,Carburant,Boite_Vitesse,Gouvernorat
7517,Volkswagen,Polo6,Volkswagen Polo6,16200,2007,4,106000,Essence,Manuelle,ariana
7518,Peugeot,206,Peugeot 206,14000,2003,4,283000,Essence,Manuelle,ariana
7519,Peugeot,206,Peugeot 206,11500,2002,4,200000,Essence,Manuelle,ariana
7520,Renault,ClioCampus,Renault ClioCampus,23000,2008,4,120000,Essence,Manuelle,ariana
7521,Hyundai,I20,Hyundai I20,24500,2014,4,65000,Essence,Manuelle,ariana
7522,Peugeot,206,Peugeot 206,15500,2007,4,114000,Essence,Manuelle,ariana
7523,Renault,Clio4,Renault Clio4,29000,2012,4,59000,Essence,Manuelle,ariana
7524,Renault,Twingo,Renault Twingo,40000,2016,4,2000,Essence,Manuelle,ariana
7525,Volkswagen,Polo7,Volkswagen Polo7,23000,2010,4,59800,Essence,Manuelle,ariana
7526,Peugeot,206plus,Peugeot 206plus,17500,2012,4,97000,Essence,Manuelle,ariana
7527,Mini,3PORTES,Mini 3PORTES,42000,2013,4,140000,Essence,Manuelle,ariana
7528,Renault,Clio,Renault Clio,37000,2013,4,90000,Diesel,Manuelle,ariana
7529,Citroen,C1,Citroen C1,29800,2018,4,48000,Essence,Manuelle,ariana
7530,Ford,Fiesta,Ford Fiesta,44900,2019,4,51000,Essence,Manuelle,ariana
7531,Renault,Twingo,Renault Twingo,19900,2009,4,144000,Essence,Manuelle,ariana
7532,Citroen,C3,Citroen C3,45000,2017,4,36000,Essence,Manuelle,ariana
7533,Citroen,C3,Citroen C3,37000,2019,4,48000,Essence,Manuelle,ariana
7534,Kia,Picanto,Kia Picanto,31000,2015,4,152000,Essence,Automatique,ariana
7535,Toyota,Aygo,Toyota Aygo,31000,2019,4,30000,Essence,Manuelle,ariana
7536,CHERY,QQ,CHERY QQ,22300,2019,4,47000,Essence,Manuelle,ariana
7537,Kia,Picanto,Kia Picanto,26500,2013,4,133000,Essence,Manuelle,ariana
7538,Peugeot,208,Peugeot 208,34000,2019,4,28000,Essence,Manuelle,ariana
7539,Citroen,C3,Citroen C3,39000,2017,4,95000,Essence,Manuelle,ariana
7540,Citroen,C3,Citroen C3,42000,2017,4,90000,Essence,Manuelle,ariana
7541,Mini,3PORTES,Mini 3PORTES,39000,2012,4,104000,Essence,Manuelle,ariana
7542,Citroen,C3,Citroen C3,39000,2019,4,60000,Essence,Manuelle,ariana
7543,Ford,KA,Ford KA,29000,2014,4,62000,Essence,Manuelle,ariana
7544,Peugeot,301,Peugeot 301,26500,2015,4,99500,Essence,Manuelle,ariana
7545,Ford,Fiesta,Ford Fiesta,46500,2020,4,29000,Essence,Manuelle,ariana
7546,Smart,Fortwo,Smart Fortwo,24000,2012,4,105000,Essence,Automatique,ariana
7547,Citroen,SAXO,Citroen SAXO,9000,2002,4,200000,Essence,Manuelle,ariana
7548,Peugeot,206+,Peugeot 206+,23500,2011,4,122000,Essence,Manuelle,ariana
7549,Toyota,Yaris,Toyota Yaris,17300,2004,4,220000,Essence,Manuelle,ariana
7550,Citroen,C3,Citroen C3,39500,2017,4,4700,Essence,Manuelle,ariana
7551,Ford,KA,Ford KA,25000,2014,4,95000,Essence,Manuelle,ariana
7552,Citroen,C3,Citroen C3,41000,2018,4,88000,Essence,Manuelle,ariana
7553,Toyota,Yaris,Toyota Yaris,18500,2004,4,220000,Essence,Manuelle,ariana
7554,Citroen,C3,Citroen C3,44000,2018,4,39800,Essence,Manuelle,ariana
7555,Mitsubishi,MIRAGE,Mitsubishi MIRAGE,32500,2018,4,26000,Essence,Manuelle,ariana
7556,Renault,Clio,Renault Clio,38000,2014,4,77000,Essence,Manuelle,ariana
7557,Citroen,C3,Citroen C3,17000,2007,4,190000,Essence,Manuelle,ariana
7558,Peugeot,206,Peugeot 206,16000,2005,4,285000,Essence,Manuelle,ariana
7559,Peugeot,206,Peugeot 206,20000,2008,4,247000,Essence,Manuelle,ariana
7560,Citroen,C3,Citroen C3,37700,2017,4,48000,Diesel,Manuelle,ariana
7561,Citroen,C3,Citroen C3,45000,2017,4,36431,Diesel,Manuelle,ariana
7562,Citroen,C3,Citroen C3,39000,2019,4,70000,Diesel,Manuelle,ariana
7563,Hyundai,I10,Hyundai I10,22500,2012,4,109837,Essence,Manuelle,ariana
7564,Citroen,SAXO,Citroen SAXO,8500,2002,4,200000,Diesel,Manuelle,ariana
7565,Renault,Clio,Renault Clio,23900,2009,4,112000,Diesel,Manuelle,ariana
7566,Toyota,Yaris,Toyota Yaris,17300,2004,4,220000,Essence,Manuelle,ariana
7567,Citroen,C1,Citroen C1,21500,2010,4,174000,Diesel,Manuelle,ariana
7568,Citroen,C-elysee,Citroen C-elysee,28000,2016,4,99900,Essence,Manuelle,ariana
7569,Opel,Corsa,Opel Corsa,13800,2004,4,250000,Essence,Manuelle,ariana
7570,Opel,Corsa,Opel Corsa,10500,1995,4,288000,Essence,Manuelle,ariana
7571,Opel,Corsa,Opel Corsa,12700,1995,4,213000,Essence,Manuelle,ariana
7572,Citroen,C3,Citroen C3,39000,2017,4,82000,Essence,Manuelle,ariana
7573,Peugeot,206,Peugeot 206,17000,2005,4,195000,Essence,Manuelle,ariana
7574,Citroen,C3,Citroen C3,17000,2004,4,200000,Essence,Manuelle,ariana
7575,Kia,Picanto,Kia Picanto,26000,2012,4,115000,Essence,Manuelle,ariana
7576,Peugeot,206,Peugeot 206,21500,2002,4,66000,Essence,Manuelle,ariana
7577,Skoda,Fabia,Skoda Fabia,35000,2017,4,82000,Essence,Manuelle,ariana
7578,Seat,Ibiza,Seat Ibiza,300000,2016,4,62000,Essence,Manuelle,ariana
7579,Renault,Clio,Renault Clio,14200,2003,4,224000,Diesel,Manuelle,ariana
7580,Peugeot,206,Peugeot 206,13500,2000,4,220000,Essence,Manuelle,ariana
7581,Citroen,C3,Citroen C3,39000,2017,4,87000,Essence,Manuelle,ariana
7582,Peugeot,106,Peugeot 106,10000,1998,4,20000,Essence,Manuelle,ariana
7583,Peugeot,206,Peugeot 206,21000,2010,4,140500,Diesel,Manuelle,ariana
7584,Citroen,C31.2,Citroen C31.2,41000,2018,4,88000,Essence,Manuelle,ariana
7585,Smart,ForTwoSMART𝗺𝗵𝗱,Smart ForTwoSMART𝗺𝗵𝗱,24000,2012,4,105000,Essence,Automatique,ariana
7586,Toyota,AygoCylindrée998cm3/3Cylindres,Toyota AygoCylindrée998cm3/3Cylindres,31000,2019,4,30000,Essence,Manuelle,ariana
7587,Mitsubishi,MIRAGE,Mitsubishi MIRAGE,32500,2018,4,26000,Essence,Manuelle,ariana
7588,Mini,3portes1.6,Mini 3portes1.6,39000,2012,4,104000,Essence,Manuelle,ariana
7589,Opel,Corsa,Opel Corsa,9800,1999,4,260000,Essence,Manuelle,ariana
7590,Ford,KA,Ford KA,29000,2014,4,62000,Essence,Manuelle,ariana
7591,Peugeot,301,Peugeot 301,26500,2015,4,99500,Essence,Manuelle,ariana
7592,Peugeot,208,Peugeot 208,34000,2019,4,28000,Essence,Manuelle,ariana
7593,Citroen,C3,Citroen C3,39000,2019,4,60000,Essence,Manuelle,ariana
7594,Citroen,C3Essence,Citroen C3Essence,44000,2018,4,39800,Essence,Manuelle,ariana
7595,Citroen,C31.2,Citroen C31.2,42000,2017,4,90000,Essence,Manuelle,ariana
7596,Peugeot,206+,Peugeot 206+,23500,2011,4,122000,Essence,Manuelle,ariana
7597,Toyota,Yaris,Toyota Yaris,17300,2004,4,220000,Essence,Manuelle,ariana
7598,Toyota,Yaris,Toyota Yaris,18500,2004,4,220000,Essence,Manuelle,ariana
7599,Ford,KA,Ford KA,25000,2014,4,95000,Essence,Manuelle,ariana
7600,Volkswagen,PoloEssence,Volkswagen PoloEssence,34000,2016,4,129000,Essence,Manuelle,ariana
7601,Peugeot,206,Peugeot 206,20000,2008,4,247000,Essence,Manuelle,ariana
7602,Volkswagen,Polosedon,Volkswagen Polosedon,38500,2017,4,121000,Essence,Manuelle,ariana
7603,Citroen,SAXO,Citroen SAXO,9000,2002,4,200000,Essence,Manuelle,ariana
7604,Citroen,C3,Citroen C3,17000,2007,4,190000,Essence,Manuelle,ariana
7605,Ford,FiestaTrendEssence1.1,Ford FiestaTrendEssence1.1,46500,2020,4,29000,Essence,Manuelle,ariana
7606,Citroen,C3,Citroen C3,39500,2017,4,4700,Essence,Manuelle,ariana
7607,Kia,PicantoPICANTO,Kia PicantoPICANTO,26500,2013,4,133000,Essence,Manuelle,ariana
7608,Citroen,C31.2,Citroen C31.2,39000,2017,4,95000,Essence,Manuelle,ariana
7609,CHERY,QQ,CHERY QQ,22300,2019,4,47000,Essence,Manuelle,ariana
7610,Peugeot,2064,Peugeot 2064,16000,2005,4,285000,Essence,Manuelle,ariana
7611,Volkswagen,Polo1.0,Volkswagen Polo1.0,16500,2003,4,294000,Essence,Manuelle,ariana
7612,Renault,Clio,Renault Clio,38000,2014,4,77000,Essence,Manuelle,ariana
7613,Opel,Corsa,Opel Corsa,11500,2002,4,20000,Essence,Manuelle,ariana
7614,Seat,Ibiza,Seat Ibiza,41000,2019,4,43000,Essence,Manuelle,ariana
7615,Toyota,Yaris,Toyota Yaris,39000,2019,4,39000,Essence,Manuelle,ariana
7616,Hyundai,I10,Hyundai I10,26500,2014,4,70000,Essence,Manuelle,ariana
7617,Kia,Picanto,Kia Picanto,31000,2015,4,152000,Essence,Automatique,ariana
7618,Suzuki,Celerio,Suzuki Celerio,28500,2020,4,22000,Essence,Manuelle,ariana
7619,Peugeot,206,Peugeot 206,19400,2008,4,143000,Essence,Manuelle,ariana
7620,Citroen,C1,Citroen C1,29800,2018,4,48000,Essence,Manuelle,ariana
7621,Mitsubishi,L200,Mitsubishi L200,25000,2014,4,160000,Essence,Manuelle,ariana
7622,Peugeot,106,Peugeot 106,11500,2000,4,300000,Essence,Manuelle,ariana
7623,Hyundai,I10,Hyundai I10,25000,2013,4,135000,Essence,Manuelle,ariana
7624,Citroen,SAXO,Citroen SAXO,13000,1999,4,27000,Essence,Manuelle,ariana
7625,Citroen,C3,Citroen C3,20000,2008,4,240000,Essence,Manuelle,ariana
7626,Citroen,SAXO,Citroen SAXO,11500,1998,4,290000,Essence,Manuelle,ariana
7627,Renault,Clio,Renault Clio,18800,2003,4,300000,Essence,Manuelle,ariana
7628,Opel,Corsa,Opel Corsa,14500,2005,4,170000,Essence,Manuelle,ariana
7629,Citroen,C1,Citroen C1,22800,2013,4,154000,Essence,Manuelle,ariana
7630,Peugeot,208,Peugeot 208,35000,2019,4,28000,Essence,Manuelle,ariana
7631,Toyota,Yaris,Toyota Yaris,22800,2009,4,140000,Essence,Automatique,ariana
7632,Renault,capture,Renault capture,38000,2015,4,105000,Diesel,Manuelle,ariana
7633,Nissan,Micra,Nissan Micra,26000,2013,4,160000,Essence,Manuelle,ariana
7634,Citroen,C3,Citroen C3,47500,2017,4,45000,Essence,Manuelle,ariana
7635,Hyundai,I10,Hyundai I10,29500,2017,4,35000,Essence,Manuelle,ariana
7636,Skoda,Fabia,Skoda Fabia,34000,2017,4,108000,Essence,Manuelle,ariana
7637,Peugeot,206,Peugeot 206,19000,2005,4,152467,Essence,Manuelle,ariana
7638,Peugeot,206+,Peugeot 206+,23000,2010,4,132000,Essence,Manuelle,ariana
7639,Volkswagen,Golf,Volkswagen Golf,55000,2016,4,160000,Essence,Manuelle,ariana
7640,Opel,Corsa,Opel Corsa,30000,2015,4,50000,Essence,Automatique,ariana
7641,Peugeot,206,Peugeot 206,16200,2002,4,208700,Essence,Manuelle,ariana
7642,Renault,Clio,Renault Clio,22000,2008,4,215000,Essence,Manuelle,ariana
7643,Toyota,Yaris,Toyota Yaris,34500,2018,4,30000,Essence,Manuelle,ariana
7644,Renault,Clio,Renault Clio,20500,2004,4,193000,Essence,Manuelle,ariana
7645,Renault,Clio,Renault Clio,11500,1995,4,230000,Essence,Manuelle,ariana
7646,Peugeot,106,Peugeot 106,12800,1999,4,272000,Essence,Manuelle,ariana
7647,Renault,Clio,Renault Clio,20500,2006,4,166000,Diesel,Automatique,ariana
7648,Opel,Corsa,Opel Corsa,11500,2010,4,70000,Essence,Manuelle,ariana
7649,Citroen,C3,Citroen C3,41500,2018,4,58000,Essence,Manuelle,ariana
7650,Citroen,C3,Citroen C3,45000,2017,4,36500,Essence,Manuelle,ariana
7651,Lancia,Ypsilon,Lancia Ypsilon,35000,2015,4,53000,Essence,Manuelle,ariana
7652,Citroen,C3,Citroen C3,37700,2017,4,48000,Essence,Manuelle,ariana
7653,Ford,KA,Ford KA,29000,2014,4,62000,Essence,Manuelle,ariana
7654,Renault,Clio,Renault Clio,13800,1999,4,238000,Essence,Manuelle,ariana
7655,Ford,Fiesta,Ford Fiesta,45800,2020,4,29000,Essence,Manuelle,ariana
7656,Citroen,C1,Citroen C1,23000,2011,4,112000,Essence,Manuelle,ariana
7657,Citroen,C3,Citroen C3,47500,2018,4,67000,Essence,Manuelle,ariana
7658,Ford,Fiesta,Ford Fiesta,25500,2013,4,55000,Essence,Manuelle,ariana
7659,Fiat,Panda,Fiat Panda,32000,2018,4,39000,Essence,Manuelle,ariana
7660,Fiat,Panda,Fiat Panda,29500,2016,4,60000,Essence,Manuelle,ariana
7661,Fiat,Panda,Fiat Panda,21500,2011,4,49700,Essence,Manuelle,ariana
7662,Fiat,Panda,Fiat Panda,17200,2009,4,129000,Essence,Manuelle,ariana
7663,Fiat,500,Fiat 500,26000,2012,4,41000,Essence,Manuelle,ariana
7664,Fiat,500,Fiat 500,33500,2015,4,82392,Essence,Manuelle,ariana
7665,Fiat,500,Fiat 500,37000,2015,4,55000,Essence,Automatique,ariana
7666,Fiat,500,Fiat 500,31000,2012,4,107000,Essence,Manuelle,ariana
7667,Fiat,GrandePunto,Fiat GrandePunto,28500,2018,4,113000,Essence,Manuelle,ariana
7668,Fiat,500,Fiat 500,42000,2017,4,62000,Essence,Manuelle,ariana
7669,Fiat,500,Fiat 500,52000,2021,4,13000,Essence,Automatique,ariana
7670,Fiat,GrandePunto,Fiat GrandePunto,32500,2015,4,94000,Essence,Manuelle,ariana
7671,Fiat,PuntoEvo,Fiat PuntoEvo,25000,2012,4,160000,Essence,Manuelle,ariana
7672,Fiat,GrandePunto,Fiat GrandePunto,19500,2013,4,264000,Diesel,Manuelle,ariana
7673,Fiat,500,Fiat 500,45000,2019,4,39000,Essence,Manuelle,ariana
7674,Fiat,500,Fiat 500,32000,2014,4,119000,Essence,Manuelle,ariana
7675,Fiat,500,Fiat 500,33000,2013,4,109000,Essence,Manuelle,ariana
7676,Fiat,Palioweekend,Fiat Palioweekend,15600,2010,4,183500,Essence,Manuelle,ariana
7677,Fiat,GrandePunto,Fiat GrandePunto,29500,2014,4,64000,Diesel,Manuelle,ariana
7678,Fiat,PuntoEvoEssence,Fiat PuntoEvoEssence,25000,2012,4,160000,Essence,Manuelle,ariana
7679,Fiat,500FIAT500,Fiat 500FIAT500,52000,2021,4,13000,Essence,Automatique,ariana
7680,Fiat,GrandePunto,Fiat GrandePunto,32500,2015,4,94000,Essence,Manuelle,ariana
7681,Fiat,Panda1.2,Fiat Panda1.2,23750,2011,4,107600,Essence,Manuelle,ariana
7682,Fiat,500,Fiat 500,42000,2017,4,62000,Essence,Manuelle,ariana
7683,Fiat,Panda,Fiat Panda,20000,2009,4,182000,Essence,Manuelle,ariana
7684,Fiat,GrandePunto,Fiat GrandePunto,28500,2018,4,113000,Essence,Manuelle,ariana
7685,Fiat,500X,Fiat 500X,32900,2015,4,82392,Essence,Manuelle,ariana
7686,Fiat,500,Fiat 500,29000,2011,4,180000,Essence,Manuelle,ariana
7687,Fiat,GrandePunto,Fiat GrandePunto,28900,2017,4,72000,Essence,Manuelle,ariana
7688,Fiat,500,Fiat 500,42000,2019,4,41000,Essence,Manuelle,ariana
7689,Fiat,Palio,Fiat Palio,12000,2005,4,200000,Essence,Manuelle,ariana
7690,Fiat,Palio,Fiat Palio,9000,2001,4,266000,Essence,Manuelle,ariana
7691,Fiat,Punto,Fiat Punto,27800,2018,4,86000,Essence,Manuelle,ariana
7692,Fiat,Panda,Fiat Panda,32000,2018,4,39000,Essence,Manuelle,ariana
7693,Fiat,500,Fiat 500,45500,2019,4,7000,Essence,Manuelle,ariana
7694,Fiat,Panda,Fiat Panda,14000,2004,4,139000,Essence,Manuelle,ariana
7695,Volkswagen,Polo,Volkswagen Polo,38500,2018,4,80000,Essence,Manuelle,ariana
7696,Volkswagen,Polo,Volkswagen Polo,49000,2020,4,70000,Essence,Manuelle,ariana
7697,Volkswagen,Polo,Volkswagen Polo,16500,2003,4,294000,Essence,Manuelle,ariana
7698,Volkswagen,Polo,Volkswagen Polo,34000,2016,4,129000,Essence,Manuelle,ariana
7699,Volkswagen,Polo,Volkswagen Polo,38500,2017,4,121000,Essence,Manuelle,ariana
7700,Volkswagen,Polo,Volkswagen Polo,49000,2020,4,60000,Diesel,Manuelle,ariana
7701,Volkswagen,Polo,Volkswagen Polo,19200,2006,4,255000,Essence,Manuelle,ariana
7702,Volkswagen,Polo,Volkswagen Polo,26400,2011,4,155000,Diesel,Manuelle,ariana
7703,Volkswagen,Polo,Volkswagen Polo,11000,1998,4,180000,Essence,Manuelle,ariana
7704,Volkswagen,Polo,Volkswagen Polo,28500,2016,4,100000,Essence,Manuelle,ariana
7705,Volkswagen,Polo,Volkswagen Polo,19500,2007,4,150000,Essence,Manuelle,ariana
7706,Volkswagen,Polo,Volkswagen Polo,38500,2018,4,80000,Essence,Manuelle,ariana
7707,Volkswagen,Polo,Volkswagen Polo,49000,2020,4,70000,Essence,Manuelle,ariana
7708,Volkswagen,Polo,Volkswagen Polo,15000,2002,4,205000,Essence,Manuelle,ariana
7709,Volkswagen,Polo,Volkswagen Polo,26500,2012,4,162000,Essence,Manuelle,ariana
7710,Volkswagen,Polo,Volkswagen Polo,24700,2008,4,96000,Essence,Manuelle,ariana
7711,Volkswagen,Polo,Volkswagen Polo,34000,2015,4,100000,Essence,Manuelle,ariana
7712,Volkswagen,Polo,Volkswagen Polo,34000,2015,4,100000,Essence,Manuelle,ariana
7713,Volkswagen,Polo,Volkswagen Polo,33500,2017,4,136000,Essence,Manuelle,ariana
7714,Volkswagen,Polo,Volkswagen Polo,32000,2016,4,160000,Essence,Manuelle,ariana
7715,Volkswagen,Polo,Volkswagen Polo,25300,2011,4,142000,Essence,Manuelle,ariana
7716,Volkswagen,Polo,Volkswagen Polo,16200,2002,4,144000,Essence,Manuelle,ariana
7717,Volkswagen,Polo,Volkswagen Polo,26500,2015,4,95000,Essence,Manuelle,ariana
7718,Volkswagen,Polo,Volkswagen Polo,9500,2000,4,215000,Essence,Manuelle,ariana
7719,Skoda,Octavia,Skoda Octavia,75000,2020,7,33000,Diesel,Manuelle,ariana
7720,MERCEDES-BENZ,ClasseE,MERCEDES-BENZ ClasseE,140000,2013,7,96000,Diesel,Automatique,ariana
7721,Volkswagen,Amarok,Volkswagen Amarok,58000,2011,7,45000,Diesel,Automatique,ariana
7722,MERCEDES-BENZ,ClasseE,MERCEDES-BENZ ClasseE,125000,2013,7,45000,Diesel,Automatique,ariana
7723,Audi,A4,Audi A4,30000,2007,7,177000,Diesel,Manuelle,ariana
7724,Nissan,Qashqai,Nissan Qashqai,69000,2014,7,75000,Diesel,Automatique,ariana
7725,Nissan,Qashqai,Nissan Qashqai,68000,2012,7,91000,Diesel,Automatique,ariana
7726,Volkswagen,Amarok,Volkswagen Amarok,85000,2014,7,45000,Diesel,Automatique,ariana
7727,Kia,Sportages,Kia Sportages,68000,2013,7,117000,Diesel,Automatique,ariana
7728,Peugeot,407,Peugeot 407,21500,2009,7,167000,Diesel,Manuelle,ariana
7729,MERCEDES-BENZ,ClasseG,MERCEDES-BENZ ClasseG,128000,2016,7,47000,Essence,Automatique,ariana
7730,Citroen,CElysée,Citroen CElysée,26900,2013,7,152000,Essence,Automatique,ariana
7731,Peugeot,508,Peugeot 508,44000,2014,7,145000,Essence,Automatique,ariana
7732,Audi,A4,Audi A4,59900,2015,7,128000,Essence,Automatique,ariana
7733,MERCEDES-BENZ,ClasseCLA,MERCEDES-BENZ ClasseCLA,40000,2014,7,128000,Essence,Automatique,ariana
7734,MERCEDES-BENZ,ClasseA,MERCEDES-BENZ ClasseA,80000,2013,7,36000,Essence,Automatique,ariana
7735,Mini,Cooper,Mini Cooper,37500,2011,7,113000,Essence,Automatique,ariana
7736,Mini,Cooper,Mini Cooper,36000,2009,7,91000,Essence,Automatique,ariana
7737,Volkswagen,Passat,Volkswagen Passat,72000,2013,7,71000,Essence,Automatique,ariana
7738,BAICYX,KENBOS2,BAICYX KENBOS2,36900,2017,7,96000,Essence,Manuelle,ariana
7739,Renault,MeganeCoupe,Renault MeganeCoupe,26000,2012,7,145000,Essence,Manuelle,ariana
7740,Volkswagen,Passat,Volkswagen Passat,38500,2011,7,198000,Essence,Manuelle,ariana
7741,Citroen,DS4,Citroen DS4,37000,2013,7,176000,Essence,Manuelle,ariana
7742,Renault,Koleos,Renault Koleos,74900,2018,7,24000,Essence,Manuelle,ariana
7743,Volkswagen,Passat,Volkswagen Passat,39900,2009,7,138000,Essence,Manuelle,ariana
7744,Audi,A4,Audi A4,46000,2012,7,270000,Essence,Manuelle,ariana
7745,Ford,Focus,Ford Focus,36500,2014,7,100300,Essence,Manuelle,ariana
7746,Hyundai,Elantra,Hyundai Elantra,48000,2012,7,67000,Essence,Manuelle,ariana
7747,Peugeot,307,Peugeot 307,14500,2004,7,183000,Essence,Manuelle,ariana
7748,Volkswagen,Passat,Volkswagen Passat,16000,2003,7,230000,Essence,Manuelle,ariana
7749,Volkswagen,Jetta,Volkswagen Jetta,26000,2009,7,119000,Essence,Manuelle,ariana
7750,Peugeot,3008,Peugeot 3008,54000,2016,7,20000,Essence,Manuelle,ariana
7751,Audi,A4,Audi A4,49500,2012,7,93000,Essence,Manuelle,ariana
7752,Ford,Mondeo,Ford Mondeo,32000,2012,7,135000,Essence,Manuelle,ariana
7753,Dacia,Duster,Dacia Duster,52000,2017,7,55700,Essence,Manuelle,ariana
7754,Nissan,Juke,Nissan Juke,42500,2010,7,155000,Essence,Automatique,ariana
7755,Fiat,500X,Fiat 500X,65000,2018,7,70000,Diesel,Automatique,ariana
7756,Audi,A4,Audi A4,55000,2014,7,209000,Essence,Automatique,ariana
7757,Ssangyong,TIVOLI,Ssangyong TIVOLI,60000,2017,7,105000,Essence,Automatique,ariana
7758,Renault,KADJAR,Renault KADJAR,74900,2018,7,41000,Essence,Manuelle,ariana
7759,Ford,Focus,Ford Focus,59900,2017,7,59000,Essence,Automatique,ariana
7760,Volkswagen,Golf6,Volkswagen Golf6,34900,2009,7,213000,Essence,Manuelle,ariana
7761,Volkswagen,Passat,Volkswagen Passat,38500,2011,7,198000,Essence,Manuelle,ariana
7762,Ssangyong,TIVOLI,Ssangyong TIVOLI,56000,2017,7,55000,Essence,Manuelle,ariana
7763,Nissan,X-trail,Nissan X-trail,89000,2015,7,117900,Diesel,Automatique,ariana
7764,Volkswagen,Passat,Volkswagen Passat,31500,2010,7,185000,Essence,Manuelle,ariana
7765,Renault,MEGANESEDAN,Renault MEGANESEDAN,71000,2020,7,19200,Essence,Manuelle,ariana
7766,Volkswagen,Passat,Volkswagen Passat,50000,2015,7,176000,Essence,Manuelle,ariana
7767,Renault,Megane,Renault Megane,71000,2020,7,10000,Essence,Automatique,ariana
7768,Volkswagen,NEWBEETLE,Volkswagen NEWBEETLE,23000,2005,7,187000,Diesel,Manuelle,ariana
7769,DS,4,DS 4,35000,2012,7,138000,Essence,Manuelle,ariana
7770,CHERY,TIGGO3,CHERY TIGGO3,48500,2019,7,70000,Essence,Manuelle,ariana
7771,Renault,Megane,Renault Megane,71500,2019,7,15000,Essence,Automatique,ariana
7772,Renault,MEGANECOUPÉ,Renault MEGANECOUPÉ,27500,2011,7,211000,Essence,Manuelle,ariana
7773,Audi,A4,Audi A4,59000,2014,7,195000,Essence,Automatique,ariana
7774,Ssangyong,TIVOLI,Ssangyong TIVOLI,53500,2017,7,96000,Essence,Automatique,ariana
7775,Hyundai,TUCSON,Hyundai TUCSON,95000,2018,7,85000,Diesel,Automatique,ariana
7776,MERCEDES-BENZ,GLA,MERCEDES-BENZ GLA,120000,2017,7,80000,Essence,Automatique,ariana
7777,Citroen,BERLINGOMULTISPACE,Citroen BERLINGOMULTISPACE,55000,2019,7,68000,Essence,Manuelle,ariana
7778,Volkswagen,Amarok,Volkswagen Amarok,75000,2014,7,190000,Diesel,Automatique,ariana
7779,Chevrolet,Cruze,Chevrolet Cruze,41000,2018,7,77000,Essence,Manuelle,ariana
7780,Audi,A4,Audi A4,40000,2012,7,130700,Essence,Manuelle,ariana
7781,MERCEDES-BENZ,ClasseA,MERCEDES-BENZ ClasseA,52000,2012,7,137000,Essence,Manuelle,ariana
7782,Kia,Cerato,Kia Cerato,50000,2014,7,55000,Essence,Manuelle,ariana
7783,Renault,MEGANESEDAN,Renault MEGANESEDAN,59500,2019,7,30000,Essence,Manuelle,ariana
7784,MERCEDES-BENZ,CLA,MERCEDES-BENZ CLA,118000,2018,7,45000,Essence,Automatique,ariana
7785,Ford,Focus,Ford Focus,48000,2017,7,170000,Essence,Manuelle,ariana
7786,Volkswagen,Golf5,Volkswagen Golf5,26000,2005,7,191000,Essence,Automatique,ariana
7787,CHERY,TIGGO3,CHERY TIGGO3,51000,2018,7,80000,Essence,Manuelle,ariana
7788,BAIC,YXKENBOS2,BAIC YXKENBOS2,35000,2016,7,104000,Essence,Manuelle,ariana
7789,Skoda,Octavia,Skoda Octavia,44500,2015,7,124000,Essence,Automatique,ariana
7790,MG,ZS,MG ZS,62000,2018,7,80000,Essence,Manuelle,ariana
7791,MERCEDES-BENZ,CLA,MERCEDES-BENZ CLA,89000,2013,7,97000,Essence,Automatique,ariana
7792,Kia,SPORTAGE,Kia SPORTAGE,70000,2013,7,159000,Diesel,Manuelle,ariana
7793,Peugeot,307,Peugeot 307,19000,2001,7,200000,Essence,Manuelle,ariana
7794,Peugeot,508,Peugeot 508,40000,2015,7,154000,Essence,Automatique,ariana
7795,Honda,HR-V,Honda HR-V,72000,2017,7,118000,Essence,Manuelle,ariana
7796,Nissan,Juke,Nissan Juke,40000,2012,7,150000,Essence,Manuelle,ariana
7797,MERCEDES-BENZ,ClasseA,MERCEDES-BENZ ClasseA,72000,2013,7,100000,Essence,Manuelle,ariana
7798,ALFA,ROMEOGIULIETTA,ALFA ROMEOGIULIETTA,36000,2014,7,129000,Essence,Manuelle,ariana
7799,Peugeot,207CC,Peugeot 207CC,20500,2008,7,112000,Essence,Manuelle,ariana
7800,Volkswagen,Golf6,Volkswagen Golf6,35000,2011,7,288000,Essence,Manuelle,ariana
7801,MG,ZS,MG ZS,66000,2021,7,12000,Essence,Manuelle,ariana
7802,Ford,Mondeo,Ford Mondeo,30000,2014,7,242000,Essence,Manuelle,ariana
7803,Ford,ECOSPORT,Ford ECOSPORT,65000,2018,7,49000,Essence,Automatique,ariana
7804,Suzuki,Vitara,Suzuki Vitara,85000,2020,7,40000,Essence,Automatique,ariana
7805,ALFA,ROMEOGIULIETTA,ALFA ROMEOGIULIETTA,30000,2011,7,180354,Essence,Manuelle,ariana
7806,Volkswagen,Amarok,Volkswagen Amarok,65000,2016,7,133000,Diesel,Manuelle,ariana
7807,Renault,KADJAR,Renault KADJAR,69000,2017,7,121166,Essence,Automatique,ariana
7808,MERCEDES-BENZ,ClasseC,MERCEDES-BENZ ClasseC,48000,2009,7,240000,Diesel,Manuelle,ariana
7809,Kia,SPORTAGE,Kia SPORTAGE,63000,2011,7,141000,Diesel,Manuelle,ariana
7810,Audi,A4,Audi A4,72000,2015,7,120000,Essence,Automatique,ariana
